TIMESTAMP;SAMPLE;WEIGHT
21,052125300643503;2,3902300735973085;1
26,387366356509762;7,1231633307249815;1
30,551237911714985;2,145048743371561;1
34,612214533003424;2,2188491167973154;1
52,32889472999045;6,320458833306759;1
53,03099270448323;5,384787010617906;1
67,03760261997719;5,8990748236760595;1
69,21009641736494;7,730435204334768;1
77,0124791977585;3,6697715199201326;1
93,8489652053806;8,277867873164553;1
97,72755432341712;1,4909324741530696;1
122,73958943292745;3,3181846879923427;1
138,9332291674851;7,553028493643694;1
146,5968674968422;15,16774267316444;1
153,93878578562197;13,811244684107464;1
154,1889446712692;8,721179755857747;1
157,30495210968516;10,353623911507299;1
157,73460899418157;9,934091400980805;1
169,41232964432606;4,619252520577248;1
172,21987618795586;7,0171128583727125;1
177,14872908526846;2,8201506992033387;1
199,17680635566285;16,51033631296852;1
203,89881479002537;14,175996209187161;1
207,18176198799276;12,935351686743445;1
216,81860207336155;20,253250877939507;1
220,66316291437585;12,192331362098372;1
249,0629543385996;7,935350155937783;1
250,32771529288308;6,280135569079022;1
256,19236271447875;9,323583403029943;1
257,00139641932935;4,474087391894386;1
259,96303112295885;1,2728430487775313;1
282,50609436965954;11,59460394615212;1
330,43223785040686;4,137264044811786;1
345,0843325198286;1,6430817797953523;1
352,004730002535;8,076430928441084;1
362,7596841033592;1,7090936143465;1
368,4162016379588;3,662122181879454;1
391,16641850646505;10,842769732620752;1
399,0546419355551;9,012699529739848;1
401,79871781979534;11,71216808722994;1
410,38565198565726;2,626509640419954;1
432,2575220400141;4,605439202300772;1
451,99015286356405;7,433610960526437;1
459,41772194069983;5,538443979647695;1
463,8532576436329;6,599413193275893;1
463,90643880403104;6,165964555508424;1
465,1124720973572;5,512581372024158;1
474,747627753691;4,632600860756611;1
475,87482464228736;1,3624499750229688;1
487,256293718543;10,388221694451317;1
490,9952390287982;5,214405115062334;1
493,94032290398206;7,264863263674101;1
495,71693348898475;3,7140153923722323;1
512,0807212502957;3,245031272162521;1
545,5278865113459;16,684516736026126;1
563,4211139230915;4,829752725883964;1
577,1328270373758;6,561942634956267;1
577,6838165487575;3,162907759912855;1
609,7412610101179;18,24709357255074;1
613,2535956005073;16,67754607384552;1
618,1547761989816;7,912896505174444;1
628,496094088044;6,604544957309258;1
628,5665057440746;6,492582600129936;1
632,378374322871;2,3113602005920484;1
635,9096456977061;2,4269315060063263;1
661,0330378599562;13,282813803325553;1
663,4833090098749;5,5507311591735515;1
673,8905972240455;2,790929934272981;1
684,0585825219198;8,209845422301896;1
684,3526308438605;4,8027301447417585;1
700,4281173929318;17,608154600357466;1
702,7215637869285;6,30981931196834;1
702,8725714423665;3,6933763933378714;1
712,0861014483892;9,005607662463717;1
721,7043320745523;13,846027253418583;1
724,5420830582701;15,67990855759831;1
755,9785511536603;11,945887976010567;1
767,2140612955662;18,34719133597173;1
771,3722304894771;16,184422535699355;1
779,9932516047656;15,578941126960899;1
782,2001154368878;9,245157643170273;1
784,9477410095374;9,983118849529546;1
786,5277149290525;1,8605995441624827;1
788,9621093557903;1,883660081088692;1
829,2386231811884;2,015888823944806;1
838,1184824259266;5,188991882608548;1
854,9594006548389;1,941240560088886;1
858,2309443475627;1,8825777570881428;1
861,234905294137;4,471229986070739;1
866,1624482434818;2,4811010707162495;1
875,896812273888;5,486754120264095;1
895,4501497672579;1,0875059887376892;1
900,8825995735881;4,020904949821897;1
927,2485370417957;16,137868842350827;1
930,1271794610786;16,665031616358192;1
931,8914405507863;13,851111843995;1
936,3441602662741;13,737100920576722;1
945,5878513774654;10,308140693850078;1
950,2257936400941;3,2511271004638047;1
960,3290862913187;2,7402304008655847;1
964,293078971422;3,8446598444678557;1
989,8697832984138;7,291895052523159;1
1000,3227108313681;6,433779166163731;1
1002,147366591532;6,949890643353228;1
1016,5792371445473;9,327807251374338;1
1017,4383255040349;0,7165978174141401;1
1048,987862690995;10,709693789772473;1
1051,7041787102444;9,641806556824122;1
1061,2825163785517;6,454194850773547;1
1068,635545585662;10,608781107266623;1
1072,0766778313675;1,5590658762116618;1
1090,9997517239728;7,3237713884182085;1
1104,113690410322;4,529807327559411;1
1110,1272596589683;4,891085912548306;1
1110,1442869540926;4,520259287734234;1
1112,437248140919;1,8288855496848555;1
1134,245605007003;3,3598620834679878;1
1160,1203800331307;3,4397027773600257;1
1163,4640168522308;6,289903151818862;1
1176,1764261642377;3,4464835194614807;1
1179,553958595408;3,1101377312393197;1
1197,9615975717088;7,075937819157161;1
1212,0354903243824;9,776868542349803;1
1213,963558914132;9,374011225460208;1
1214,8888093132261;6,4544367150519975;1
1230,184167586084;2,975747349065614;1
1246,6602028659038;7,673568471705039;1
1263,536918741204;11,755012465183654;1
1263,6017546574008;5,054736707456868;1
1289,072434548442;8,621245070366967;1
1359,3232408649633;7,552631672812595;1
1372,6343265530516;17,759531106579743;1
1376,6942380060516;6,85314041839797;1
1389,3631674124324;8,284545551410702;1
1391,9026083224812;8,10935188956364;1
1395,8526095768527;1,280521244652391;1
1418,0562353418013;2,9083040764480756;1
1432,6058340034729;3,6172379906076912;1
1439,9991740974901;1,0670402334453684;1
1455,74533309411;2,5057629443169844;1
1481,1625168751232;11,152775906142551;1
1483,120070655361;7,698289456493512;1
1483,9484746849619;4,920629188194425;1
1489,9217607921323;5,405634423642368;1
1509,6566214108043;11,643833300604228;1
1522,5660985707382;3,7519267985978786;1
1524,1341160624067;5,188187745266532;1
1525,2707193887288;3,932552372406917;1
1526,061016848241;4,593706798842504;1
1536,3052256698593;5,404076878851811;1
1543,1023488262047;6,000343941457231;1
1551,3339966622364;6,085976618154518;1
1560,090853643269;4,993456836738915;1
1564,6503331280185;5,815784047395027;1
1597,1288008230265;6,537583623483215;1
1620,909384140264;9,407697134356113;1
1621,1011981951597;9,131004696688251;1
1633,9925465819776;21,451260168583758;1
1648,6236714251916;10,753577587553082;1
1672,4302875849576;2,7926500577759725;1
1675,325781932933;2,2308888741602004;1
1679,3200135123238;5,757554970040701;1
1689,342730272229;1,2527553343729778;1
1702,8832637016733;7,947445876599431;1
1706,715579075983;6,471147043847168;1
1708,955852162799;5,991141326898742;1
1717,3888341536933;8,48148099541504;1
1733,0768420755521;19,273835161463467;1
1737,1222279533213;18,205449272573333;1
1737,7799025244844;14,611497522821992;1
1742,9183226805685;17,540551254579896;1
1745,125056914661;17,040749047603413;1
1752,9422169539046;8,914660557062462;1
1753,4868539569572;6,6753747808329535;1
1757,1781848573673;9,383214824148126;1
1765,3736206112385;8,615537415010749;1
1786,6368419551384;7,206363214227167;1
1787,5390908970226;5,6092263548384835;1
1792,5785243736616;8,53960494933699;1
1809,9326974381436;7,815099032801982;1
1813,4999098558799;3,218341708350863;1
1814,7976090563304;3,2645404199522545;1
1819,7193200100965;4,523108204622758;1
1831,1202611717047;3,5126164723935744;1
1835,4825761293005;1,0388739552684;1
1846,2365067080646;0,5272783144844198;1
1860,9318289657933;2,236241786136816;1
1878,5395304229532;7,967275866682712;1
1881,0314490260034;10,436687288061876;1
1891,5282832783078;12,868338756970388;1
1902,3430162072991;18,812406780313268;1
1909,900309851847;9,143392665900137;1
1918,281120184505;13,979083828797911;1
1919,6230800691453;12,640516094050327;1
1943,6724220480246;6,357366963534105;1
1946,9052049703635;6,2718860968439;1
1959,8475274507791;4,664924895460672;1
1960,4990616232467;2,4922875633069452;1
1972,7324277844314;3,6182917080402603;1
1985,1471093978892;6,168521473081682;1
1988,1293150740948;6,247153943823605;1
2004,4810612417045;9,378300637331677;1
2019,9923557599795;1,2984279666252405;1
2022,1630126337839;1,73964920196795;1
2036,5568273904128;10,510936278014015;1
2037,2692349802087;5,500400926182692;1
2044,2784933932453;6,606570483133055;1
2092,060343336584;20,188994526083206;1
2093,888518315263;21,83491458226672;1
2099,918729059912;20,988161319428855;1
2101,522687230827;10,555468340527568;1
2115,67274411189;24,199409938429653;1
2118,857276730693;25,616150141358048;1
2119,3375790746077;22,051546375346334;1
2125,0101730835886;17,887734165458824;1
2143,0506412338364;1,4847137324454707;1
2159,7623067238987;10,648208341774534;1
2161,0373708797692;6,756298078456894;1
2174,0196579622375;7,031006074698325;1
2174,328629044506;4,648437192138772;1
2182,187463891647;4,507518953824729;1
2192,2273274026115;4,13868947250694;1
2200,2563561782413;10,682214712323912;1
2207,3790182586417;3,971219860482506;1
2223,553563553452;8,104499571964425;1
2237,4659904771925;15,131129246645742;1
2243,9561738251396;18,426247803975457;1
2252,560733732718;4,113262344941177;1
2256,9952971142575;7,281373713826724;1
2286,725774136564;4,229301214036241;1
2311,8437403506764;7,38028892328748;1
2317,891975216389;10,255577858767538;1
2319,1602232122045;9,703302295406957;1
2333,2913502460356;18,04289691530721;1
2335,0834536843204;9,13730955303572;1
2335,775343230561;3,07722177490632;1
2348,097195687813;0,16625550304434;1
2358,5634741627027;6,25062868742134;1
2381,1147267755728;7,902850475969899;1
2384,165728578833;10,451983675186511;1
2386,2035607505713;10,54472689485874;1
2397,426861686244;19,690370531724966;1
2398,4628915603967;1,671527815247373;1
2402,8414163399475;5,2230431337247865;1
2420,065212469959;6,336064803999307;1
2420,961436116182;4,3251040032573655;1
2423,691300002033;3,0498455016477237;1
2430,749814143297;9,960665582580987;1
2434,5808795320445;4,238266498770372;1
2445,9478458828216;5,728541423613478;1
2453,538272148789;6,391676827484844;1
2455,5909621726405;2,988297012890598;1
2461,82046242813;6,23059061874892;1
2473,406184552795;4,665467476526828;1
2484,715344670424;0,03848922314000447;1
2491,0248828021904;0,28009671756854004;1
2500,82322857329;5,0244127797705005;1
2519,216768416582;0,7692238560061924;1
2538,51949325362;11,541224545714158;1
2552,2455392335146;3,601658727886388;1
2560,9596806573472;3,465047004830012;1
2596,198099519777;2,911272130476391;1
2635,4059173405726;33,68186836654513;1
2637,226911969091;32,88289980187528;1
2648,7694029540044;43,461344182342145;1
2648,8231683161957;28,652755943612192;1
2649,4788240683934;25,85491241552927;1
2649,556934286578;18,266223853390784;1
2660,2146366740226;2,5398374778906145;1
2694,454745052609;4,424978927341272;1
2709,3212868944483;2,3172639273966524;1
2711,610791638096;3,805746854109202;1
2720,873147509281;1,3738648297921827;1
2721,939557437168;0,7831361739558815;1
2731,72147779981;7,357711118696443;1
2732,4557224564687;2,4682237426759457;1
2736,962188171953;4,834979251618279;1
2745,7408475397624;5,301201937570113;1
2746,538572929654;4,898456212423753;1
2750,830077403333;7,135407005097477;1
2753,0944458425306;6,995451463249992;1
2769,3092186417657;2,115090223770494;1
2790,6961507854626;16,06864382676804;1
2796,557237628173;11,862579103551525;1
